"Date","hedge_ratio_tvp"
2024-08-29,1.15442904987892
2024-08-30,1.13659125251094
2024-09-04,1.13364306422047
2024-09-05,1.1453764215597
2024-09-06,1.21124776743737
2024-09-10,1.20956854436122
2024-09-11,1.18879327796228
2024-09-12,1.19076382802775
2024-09-13,1.21453853455788
2024-09-17,1.21431368903722
2024-09-18,1.19959524455038
2024-09-19,1.20594059198501
2024-09-20,1.20411553321385
2024-09-24,1.20733614176599
2024-09-25,1.21238611470744
2024-09-26,1.22245693247732
2024-09-27,1.21834797706286
2024-10-01,1.25586706458235
2024-10-02,1.25684697938359
2024-10-03,1.25591939767192
2024-10-04,1.26660102844782
2024-10-08,1.25244553615745
2024-10-09,1.21987495551694
2024-10-10,1.22213742574555
2024-10-11,1.24158431953371
2024-10-15,1.20720664809771
2024-10-16,1.20909678584965
2024-10-17,1.2092229681415
2024-10-18,1.21334047223635
2024-10-22,1.21306376505582
2024-10-23,1.21854947080051
2024-10-24,1.22178150420725
2024-10-25,1.22413152698009
2024-10-29,1.228886217604
2024-10-30,1.22668687176224
2024-10-31,1.24942514249967
2024-11-01,1.2394656468755
2024-11-05,1.24770529734477
2024-11-06,1.43841783524928
2024-11-07,1.44160163745767
2024-11-08,1.44221933650822
2024-11-12,1.44419004645499
2024-11-13,1.44426612501448
2024-11-14,1.46791654684872
2024-11-15,1.36892940428277
2024-11-19,1.37936451862409
2024-11-20,1.37784655409194
2024-11-21,1.40256262141366
2024-11-22,1.4044559660593
2024-11-26,1.39204611765896
2024-11-27,1.36944995995949
2024-12-03,1.36895397069471
2024-12-04,1.38452665490679
2024-12-05,1.39082721281906
2024-12-06,1.39709065568716
2024-12-10,1.39613674458476
2024-12-11,1.43117359307271
2024-12-12,1.42797169594885
2024-12-13,1.42690007717402
2024-12-17,1.42082677021418
2024-12-18,1.49107436979186
2024-12-19,1.48792600416318
2024-12-20,1.45733896857676
2024-12-24,1.48834515533696
2024-12-27,1.48439670998644
2024-12-31,1.47816734558132
2025-01-03,1.47042157538264
2025-01-07,1.52880034480948
2025-01-08,1.52571800872337
2025-01-14,1.52688228905673
2025-01-15,1.5608244350793
2025-01-16,1.56145082263824
2025-01-17,1.59701212044966
2025-01-22,1.57808779440261
2025-01-23,1.57143232692929
2025-01-24,1.56557589179136
2025-01-28,1.54385643641688
2025-01-29,1.52473381449772
2025-01-30,1.52841021376989
2025-01-31,1.53993131853879
2025-02-04,1.49857856115584
2025-02-05,1.48587581719138
2025-02-06,1.48261484851895
2025-02-07,1.46655246033514
2025-02-11,1.46616360790468
2025-02-12,1.45321191864299
2025-02-13,1.41771769827047
2025-02-14,1.41747774500624
2025-02-19,1.41965739415987
2025-02-20,1.40332155455367
2025-02-21,1.39270670177755
2025-02-25,1.41143090203825
2025-02-26,1.41251336482252
2025-02-27,1.36644920444605
2025-02-28,1.32613323426018
2025-03-04,1.29199693211616
2025-03-05,1.328662745206
2025-03-06,1.28691991763688
2025-03-07,1.27195192808789
2025-03-11,1.21737447642952
2025-03-12,1.22264614942912
2025-03-13,1.25354932277942
2025-03-14,1.27721924345663
2025-03-18,1.28501346566759
2025-03-19,1.32328991207462
2025-03-20,1.3301775177021
2025-03-21,1.3305490305155
2025-03-25,1.32943909452486
2025-03-26,1.31765778547227
2025-03-27,1.31029252554072
2025-03-28,1.32446548508381
2025-04-01,1.32002605915421
2025-04-02,1.29464592578321
2025-04-03,0.995250183178805
2025-04-04,0.583141343871864
2025-04-08,0.612986119516977
2025-04-09,0.659046613189769
2025-04-10,0.671015279588117
2025-04-11,0.684965342130237
2025-04-15,0.684993430939541
2025-04-16,0.671020536653587
2025-04-17,0.670393784557044
2025-04-22,0.715656745692421
2025-04-23,0.717683085986796
2025-04-24,0.706597529613205
2025-04-25,0.706980615899673
2025-04-29,0.704236421883279
2025-04-30,0.70419056703664
2025-05-01,0.708401751127284
2025-05-02,0.706869805982376
2025-05-06,0.699239002880099
2025-05-07,0.699598455842876
2025-05-08,0.714050384989273
2025-05-09,0.713645067675983
2025-05-13,0.715153956097171
2025-05-14,0.714844158688367
2025-05-15,0.714114805670537
2025-05-16,0.712075300694096
2025-05-20,0.710496111212816
2025-05-21,0.68145773906046
2025-05-22,0.679950147820914
2025-05-23,0.690135868337437
2025-05-28,0.694962322667335
2025-05-29,0.691919798764039
2025-05-30,0.693178284933117
2025-06-03,0.690607328856036
2025-06-04,0.690763962980124
2025-06-05,0.697924356957303
2025-06-06,0.703500619212417
2025-06-10,0.703180432136048
2025-06-11,0.705042674707218
2025-06-12,0.70062997228268
2025-06-13,0.698612208439368
2025-06-17,0.705902016404702
2025-06-18,0.706023115746024
2025-06-24,0.704012667731146
2025-06-25,0.704465722985307
2025-06-26,0.701567234045618
2025-06-27,0.70048546009917
2025-07-01,0.700858728836102
2025-07-02,0.705097463073049
2025-07-03,0.707083197598192
2025-07-08,0.706933230184062
2025-07-09,0.711440007782202
2025-07-10,0.717013426946238
2025-07-11,0.712905381709428
2025-07-15,0.716567233064494
2025-07-16,0.716829009759525
2025-07-17,0.716834309789669
2025-07-18,0.717335958540846
2025-07-22,0.716790127319302
2025-07-23,0.710657099670926
2025-07-24,0.710503183461206
2025-07-25,0.708334749553833
2025-07-29,0.708417892341788
2025-07-30,0.708544145637593
2025-07-31,0.712685701716269
2025-08-01,0.725613416202298
2025-08-05,0.728783987713992
2025-08-06,0.728794769625395
2025-08-07,0.72771457801303
2025-08-08,0.72338450323676
2025-08-12,0.724388539868063
2025-08-13,0.729220291043664
2025-08-14,0.730097438273573
2025-08-15,0.73256074056819
2025-08-19,0.742995798985677
2025-08-20,0.740977415667509
2025-08-21,0.744709705698211
2025-08-22,0.765824996041416
2025-08-26,0.770236364913016
2025-08-27,0.769505739793142
2025-08-28,0.770830723800931
2025-08-29,0.783942425321915
2025-09-03,0.782112488430825
2025-09-04,0.773584341341117
2025-09-05,0.773941090128846
2025-09-09,0.773193265551988
2025-09-10,0.77593572419138
2025-09-11,0.780647738306306
2025-09-12,0.78049252393085
2025-09-16,0.778740887752164
2025-09-17,0.77893795437867
2025-09-18,0.779073647025025
2025-09-19,0.773582911006482
2025-09-23,0.775952965668323
2025-09-24,0.772318248234719
2025-09-25,0.785702161973264
2025-09-26,0.783694056035983
2025-09-30,0.781963614343569
2025-10-01,0.789659608883318
2025-10-02,0.790807926795225
2025-10-03,0.790189275285173
2025-10-07,0.797780786156696
2025-10-08,0.800099397435642
2025-10-09,0.802623082357049
2025-10-10,0.912246710835078
2025-10-14,0.91839175581994
2025-10-15,0.91040569287445
2025-10-16,0.921553571712086
2025-10-17,0.913116571740824
2025-10-21,0.913353159687249
2025-10-22,0.915321516445652
2025-10-23,0.921411435652289
2025-10-24,0.921881953763815
2025-10-28,0.919144625936769
